Transaccion_#;Fecha_Hora;ID_Producto;Tipo_Venta;Cantidad;ID_Ciudad;ID_Categoria;ID_Subcategoria
628376;26/03/2026 9:54;TCLB-78566;Online;1;TOK;TCL;TCLB
628377;26/03/2026 21:44;EAGC-60739;Online;1;TOK;EAG;EAGC
628378;27/03/2026 6:39;HINB-52731;Online;1;SAP;HIN;HINB
628379;27/03/2026 7:25;EAGB-64686;Online;1;TOK;EAG;EAGB
628380;27/03/2026 9:21;PCTE-43854;Online;1;NAO;PCT;PCTE
628381;27/03/2026 20:05;TVSF-66259;Online;1;NAO;TVS;TVSF
628382;27/03/2026 20:07;PMUB-64632;Online;2;TOK;PMU;PMUB
628383;27/03/2026 20:16;VJGA-52049;Online;1;TOK;VJG;VJGA
628384;27/03/2026 20:42;ELEH-84061;Online;1;NAA;ELE;ELEH
628385;28/03/2026 0:04;TVSC-95847;Online;1;TOK;TVS;TVSC
628386;28/03/2026 0:34;TVSF-68361;Online;1;TOK;TVS;TVSF
628387;28/03/2026 9:28;JUGB-71287;Tienda;1;OSA;JUG;JUGB
628388;28/03/2026 9:34;PCTG-96305;Online;3;NAO;PCT;PCTG
628389;28/03/2026 17:25;VALA-34736;Tienda;1;OSA;VAL;VALA
628390;29/03/2026 2:58;TCLC-53203;Online;1;CHI;TCL;TCLC
628391;29/03/2026 3:58;EAGC-60739;Online;1;TOK;EAG;EAGC
628392;29/03/2026 11:50;PCTA-60986;Online;1;TOK;PCT;PCTA
628393;29/03/2026 21:09;VALD-36480;Online;1;SEN;VAL;VALD
628394;30/03/2026 6:09;GFTB-28763;Online;1;OSA;GFT;GFTB
628395;30/03/2026 15:24;AUDG-29794;Online;1;TOK;AUD;AUDG
628396;31/03/2026 2:42;TVSG-32098;Online;1;TOK;TVS;TVSG
628397;31/03/2026 10:25;PMUA-36320;Online;3;FUK;PMU;PMUA
628398;31/03/2026 21:52;VJGA-77269;Online;3;TOK;VJG;VJGA
628399;01/04/2026 6:11;TREA-12574;Online;1;KYO;TRE;TREA
628400;01/04/2026 16:45;VALC-29478;Online;1;OKA;VAL;VALC
628401;02/04/2026 3:13;HINB-80143;Online;3;TOK;HIN;HINB
628402;02/04/2026 13:28;PMUB-64632;Online;2;OSA;PMU;PMUB
628403;02/04/2026 22:03;TREA-52586;Tienda;1;YOK;TRE;TREA
628404;03/04/2026 8:51;SALB-86207;Online;1;TOK;SAL;SALB
628405;03/04/2026 13:01;TVSG-72043;Online;1;OSA;TVS;TVSG
628406;03/04/2026 13:38;GFTB-95623;Tienda;3;TOK;GFT;GFTB
628407;04/04/2026 0:35;PMUC-90916;Online;1;TOK;PMU;PMUC
628408;04/04/2026 5:43;CAMF-87569;Online;3;TOK;CAM;CAMF
628409;04/04/2026 13:48;EAGC-73517;Online;1;OSA;EAG;EAGC
628410;04/04/2026 21:40;TVSG-72043;Online;2;SAI;TVS;TVSG
628411;05/04/2026 0:20;TVSF-65724;Online;1;SAP;TVS;TVSF
628412;05/04/2026 5:34;EAGA-50329;Online;1;TOK;EAG;EAGA
628413;05/04/2026 14:38;SALB-86207;Online;3;NAO;SAL;SALB
628414;05/04/2026 22:06;SALA-92498;Online;3;KYO;SAL;SALA
628415;06/04/2026 9:29;ELEG-97121;Online;1;OSA;ELE;ELEG
628416;06/04/2026 15:36;TREB-49861;Online;1;TOK;TRE;TREB
628417;06/04/2026 19:44;EAGC-89130;Online;2;TOK;EAG;EAGC
628418;07/04/2026 7:12;ELEE-79787;Online;1;TOK;ELE;ELEE
628419;07/04/2026 12:13;JUGB-41177;Online;1;KYO;JUG;JUGB
628420;07/04/2026 20:59;CAMG-22492;Online;1;OSA;CAM;CAMG
628421;08/04/2026 3:06;SALC-16651;Online;3;YOK;SAL;SALC
628422;08/04/2026 10:36;ELEE-20550;Tienda;1;YOK;ELE;ELEE
628423;08/04/2026 12:19;HOGB-23676;Online;1;CHI;HOG;HOGB
628424;08/04/2026 15:00;HINC-71647;Online;1;TOK;HIN;HINC
628425;08/04/2026 23:56;CAME-33056;Online;1;TOK;CAM;CAME
628426;09/04/2026 9:13;VALA-63119;Online;1;YOK;VAL;VALA
628427;09/04/2026 14:42;HOGC-91549;Online;1;TOK;HOG;HOGC
628428;10/04/2026 1:32;AUDG-23051;Online;1;TOK;AUD;AUDG
628429;10/04/2026 8:38;SALA-98787;Online;1;TOK;SAL;SALA
628430;10/04/2026 15:01;AUDF-48133;Online;1;OSA;AUD;AUDF
628431;10/04/2026 21:59;VALA-78873;Online;1;OSA;VAL;VALA
628432;11/04/2026 0:24;AUDD-14707;Online;1;NAO;AUD;AUDD
628433;11/04/2026 12:10;VALB-66230;Online;1;OSA;VAL;VALB
628434;11/04/2026 14:12;ELED-69593;Online;3;OSA;ELE;ELED
628435;11/04/2026 16:41;TVSG-48474;Online;1;NAO;TVS;TVSG
628436;11/04/2026 21:29;VALD-41757;Online;1;CHI;VAL;VALD
628437;11/04/2026 23:29;PMUE-92898;Online;3;OSA;PMU;PMUE
628438;12/04/2026 10:59;PMUC-85322;Online;2;TOK;PMU;PMUC
628439;12/04/2026 13:04;TREA-92263;Online;1;KYO;TRE;TREA
628440;12/04/2026 18:25;ELEE-71242;Online;1;TOK;ELE;ELEE
628441;12/04/2026 21:34;PCTB-39061;Online;1;TOK;PCT;PCTB
628442;13/04/2026 0:46;ELEH-59218;Online;2;SEN;ELE;ELEH
628443;13/04/2026 4:53;TREA-34304;Online;2;TOK;TRE;TREA
628444;13/04/2026 15:05;AUDD-31740;Online;1;KYO;AUD;AUDD
628445;14/04/2026 2:56;TVSE-93265;Tienda;1;OSA;TVS;TVSE
628446;14/04/2026 9:29;HINB-22463;Tienda;1;TOK;HIN;HINB
628447;14/04/2026 18:40;PMUC-93080;Online;1;KYO;PMU;PMUC
628448;15/04/2026 4:30;CAMF-14763;Online;3;FUK;CAM;CAMF
628449;15/04/2026 10:46;PCTG-94398;Online;1;OSA;PCT;PCTG
628450;15/04/2026 17:15;TVSF-51846;Online;1;NAO;TVS;TVSF
628451;15/04/2026 21:49;CAMB-51587;Online;1;OSA;CAM;CAMB
628452;16/04/2026 4:45;PCTF-75629;Online;3;SAI;PCT;PCTF
628453;16/04/2026 8:47;SALC-56522;Online;1;TOK;SAL;SALC
628454;16/04/2026 18:28;CAME-61862;Online;1;OSA;CAM;CAME
628455;16/04/2026 22:15;SALA-16568;Online;1;KYO;SAL;SALA
628456;17/04/2026 5:10;ELEH-89173;Online;1;TOK;ELE;ELEH
628457;17/04/2026 7:16;SALC-66746;Online;3;TOK;SAL;SALC
628458;17/04/2026 8:30;VALA-86017;Online;2;NAO;VAL;VALA
628459;17/04/2026 17:34;HIND-67560;Online;2;TOK;HIN;HIND
628460;18/04/2026 2:21;VALA-62707;Online;1;TOK;VAL;VALA
628461;18/04/2026 3:31;PCTG-79916;Online;1;TOK;PCT;PCTG
628462;18/04/2026 10:24;EAGC-76430;Online;1;NAO;EAG;EAGC
628463;18/04/2026 11:40;CAMG-17420;Online;1;TOK;CAM;CAMG
628464;18/04/2026 17:01;JUGB-71287;Online;1;OSA;JUG;JUGB
628465;18/04/2026 18:12;SALA-98787;Online;1;TOK;SAL;SALA
628466;19/04/2026 3:51;ELEB-45890;Online;1;YOK;ELE;ELEB
628467;19/04/2026 7:47;HIND-59565;Online;1;TOK;HIN;HIND
628468;19/04/2026 8:11;SALC-35708;Online;1;TOK;SAL;SALC
628469;19/04/2026 15:41;TVSD-57449;Online;2;OSA;TVS;TVSD
628470;19/04/2026 20:12;ELEC-90195;Online;1;FUK;ELE;ELEC
628471;20/04/2026 0:46;JUGB-13067;Online;1;TOK;JUG;JUGB
628472;20/04/2026 2:48;EAGA-86383;Tienda;1;TOK;EAG;EAGA
628473;20/04/2026 6:24;TVSA-37154;Online;1;SAP;TVS;TVSA
628474;20/04/2026 6:24;ELEA-46113;Online;1;TOK;ELE;ELEA
628475;20/04/2026 17:46;HINA-48791;Online;2;TOK;HIN;HINA
628476;20/04/2026 22:34;VJGA-97433;Online;3;TOK;VJG;VJGA
628477;21/04/2026 4:05;ELEF-66710;Online;1;OSA;ELE;ELEF
628478;21/04/2026 15:58;SALC-61416;Online;3;TOK;SAL;SALC
628479;21/04/2026 23:05;TREB-49861;Tienda;1;HIR;TRE;TREB
628480;21/04/2026 23:09;SALB-86147;Online;1;TOK;SAL;SALB
628481;22/04/2026 4:14;TVSB-75678;Online;1;TOK;TVS;TVSB
628482;22/04/2026 15:10;JUGA-37600;Online;1;YOK;JUG;JUGA
628483;23/04/2026 1:17;AUDB-93155;Online;1;TOK;AUD;AUDB
628484;23/04/2026 4:42;ELEC-90195;Online;3;YOK;ELE;ELEC
628485;23/04/2026 13:51;EAGB-93833;Online;1;OSA;EAG;EAGB
628486;23/04/2026 22:31;CAMB-44180;Online;2;OSA;CAM;CAMB
628487;24/04/2026 3:18;PMUF-26187;Online;1;TOK;PMU;PMUF
628488;24/04/2026 11:47;PMUE-65102;Online;1;NAO;PMU;PMUE
628489;24/04/2026 17:13;PCTC-51525;Online;1;YOK;PCT;PCTC
628490;24/04/2026 22:46;TVSA-19038;Tienda;1;SAI;TVS;TVSA
628491;25/04/2026 3:16;ELEE-71242;Online;3;TOK;ELE;ELEE
628492;25/04/2026 11:31;EAGB-64686;Tienda;1;TOK;EAG;EAGB
628493;25/04/2026 23:18;TVSA-81183;Online;1;TOK;TVS;TVSA
628494;25/04/2026 23:44;CAMB-96393;Online;1;OSA;CAM;CAMB
628495;26/04/2026 2:13;PCTB-85135;Online;1;YOK;PCT;PCTB
628496;26/04/2026 5:39;CAMD-91419;Online;1;OSA;CAM;CAMD
628497;26/04/2026 9:07;CAME-79427;Online;1;NAO;CAM;CAME
628498;26/04/2026 17:21;DEPC-49398;Online;1;NAO;DEP;DEPC
628499;27/04/2026 1:09;TVSE-62811;Online;1;SAI;TVS;TVSE
628500;27/04/2026 11:40;HIND-99500;Online;3;KYO;HIN;HIND
628501;27/04/2026 18:04;AUDD-27432;Online;1;OSA;AUD;AUDD
628502;28/04/2026 2:21;PMUC-26903;Online;1;TOK;PMU;PMUC
628503;28/04/2026 6:00;VALC-33154;Online;1;TOK;VAL;VALC
628504;28/04/2026 16:03;HINB-81416;Online;2;TOK;HIN;HINB
628505;28/04/2026 21:56;JUGB-54689;Online;1;TOK;JUG;JUGB
628506;29/04/2026 7:16;PCTC-51525;Online;1;TOK;PCT;PCTC
628507;29/04/2026 10:36;ELEB-38060;Tienda;1;KAW;ELE;ELEB
628508;29/04/2026 16:05;PCTG-86864;Tienda;1;OSA;PCT;PCTG
628509;29/04/2026 17:16;PMUF-98447;Online;1;TOK;PMU;PMUF
628510;29/04/2026 19:49;ELEB-38372;Online;1;TOK;ELE;ELEB
628511;29/04/2026 23:05;AUDA-42282;Online;1;TOK;AUD;AUDA
628512;30/04/2026 7:26;SALC-71987;Online;1;NAO;SAL;SALC
628513;30/04/2026 13:41;PCTE-13396;Online;1;OSA;PCT;PCTE
628514;30/04/2026 19:12;AUDE-67553;Tienda;2;OSA;AUD;AUDE
628515;30/04/2026 22:14;TVSA-37154;Tienda;1;OSA;TVS;TVSA
628516;30/04/2026 22:56;HOGB-62427;Online;3;TOK;HOG;HOGB
628517;01/05/2026 3:48;SVSA-57564;Online;1;YOK;SVS;SVSA
628518;01/05/2026 12:05;DEPC-21455;Tienda;1;OSA;DEP;DEPC
628519;01/05/2026 14:09;VALC-46045;Online;1;OSA;VAL;VALC
628520;01/05/2026 15:42;AUDD-51870;Online;1;TOK;AUD;AUDD
628521;02/05/2026 1:47;SALD-54827;Online;1;TOK;SAL;SALD
628522;02/05/2026 1:58;HOGC-99132;Online;1;FUK;HOG;HOGC
628523;02/05/2026 3:46;PCTB-15419;Online;1;TOK;PCT;PCTB
628524;02/05/2026 11:09;PCTE-13396;Online;1;OSA;PCT;PCTE
628525;02/05/2026 19:25;PCTD-11136;Online;1;TOK;PCT;PCTD
628526;03/05/2026 1:13;EAGB-35294;Online;1;YOK;EAG;EAGB
628527;03/05/2026 3:19;PCTC-82433;Online;1;TOK;PCT;PCTC
628528;03/05/2026 7:18;TREA-95262;Online;1;TOK;TRE;TREA
628529;03/05/2026 11:07;CAMC-34912;Tienda;3;TOK;CAM;CAMC
628530;03/05/2026 17:15;PMUB-53988;Online;1;YOK;PMU;PMUB
628531;03/05/2026 18:00;PMUE-20159;Online;1;TOK;PMU;PMUE
628532;03/05/2026 23:54;SALB-74311;Online;1;NAO;SAL;SALB
628533;04/05/2026 10:54;JUGB-41177;Online;1;TOK;JUG;JUGB
628534;04/05/2026 14:33;AUDC-88968;Online;1;YOK;AUD;AUDC
628535;04/05/2026 18:25;TREC-33239;Online;1;NAO;TRE;TREC
628536;04/05/2026 20:14;PMUA-18768;Online;3;TOK;PMU;PMUA
628537;05/05/2026 5:39;SALC-14541;Tienda;1;TOK;SAL;SALC
628538;05/05/2026 6:26;HINA-48791;Online;1;TOK;HIN;HINA
628539;05/05/2026 8:35;TCLA-36565;Online;2;OSA;TCL;TCLA
628540;05/05/2026 11:01;PMUB-93875;Online;1;TOK;PMU;PMUB
628541;05/05/2026 21:23;CAME-36070;Tienda;1;HIR;CAM;CAME
628542;06/05/2026 7:15;VJGA-88176;Tienda;1;TOK;VJG;VJGA
628543;06/05/2026 13:15;GFTA-18366;Online;1;HIR;GFT;GFTA
628544;06/05/2026 23:22;SVSC-49713;Online;1;NAO;SVS;SVSC
628545;07/05/2026 3:37;SALD-31997;Online;3;TOK;SAL;SALD
628546;07/05/2026 5:09;PMUC-93080;Tienda;1;YOK;PMU;PMUC
628547;07/05/2026 15:13;HINC-77535;Online;2;NAO;HIN;HINC
628548;07/05/2026 23:28;TREA-18786;Online;1;NAO;TRE;TREA
628549;08/05/2026 7:08;EAGB-87559;Online;1;OSA;EAG;EAGB
628550;08/05/2026 7:22;HOGB-23676;Online;1;TOK;HOG;HOGB
628551;08/05/2026 18:33;HIND-78250;Online;3;TOK;HIN;HIND
628552;09/05/2026 0:00;HINB-59918;Online;1;TOK;HIN;HINB
628553;09/05/2026 4:13;HIND-63924;Online;1;OSA;HIN;HIND
628554;09/05/2026 10:21;VALA-62707;Online;1;NAO;VAL;VALA
628555;09/05/2026 16:10;JUGA-48800;Online;1;TOK;JUG;JUGA
628556;09/05/2026 21:52;PCTE-43854;Online;3;NAO;PCT;PCTE
628557;10/05/2026 5:35;GFTA-84928;Online;3;TOK;GFT;GFTA
628558;10/05/2026 15:10;PMUB-81384;Online;1;OSA;PMU;PMUB
628559;10/05/2026 18:17;ELEB-46189;Tienda;3;KYO;ELE;ELEB
628560;10/05/2026 19:21;CAMD-99456;Online;2;TOK;CAM;CAMD
628561;10/05/2026 22:27;CAMB-73801;Online;1;TOK;CAM;CAMB
628562;11/05/2026 7:54;AUDD-72622;Online;1;NAO;AUD;AUDD
628563;11/05/2026 17:14;CAMD-50650;Online;1;OSA;CAM;CAMD
628564;11/05/2026 23:26;ELEH-59218;Online;2;TOK;ELE;ELEH
628565;12/05/2026 3:50;HIND-99500;Online;1;TOK;HIN;HIND
628566;12/05/2026 10:13;HOGC-99132;Tienda;3;NAO;HOG;HOGC
628567;12/05/2026 20:54;TVSG-43857;Online;3;OSA;TVS;TVSG
628568;12/05/2026 22:18;TVSG-48830;Online;1;NAA;TVS;TVSG
628569;13/05/2026 7:59;JUGC-46673;Online;1;OSA;JUG;JUGC
628570;13/05/2026 18:39;EAGC-58193;Online;1;FUK;EAG;EAGC
628571;14/05/2026 2:34;VALB-35187;Online;1;TOK;VAL;VALB
628572;14/05/2026 9:58;HOGA-39194;Online;1;NAO;HOG;HOGA
628573;14/05/2026 17:58;PMUD-10934;Online;1;OSA;PMU;PMUD
628574;14/05/2026 19:56;HOGB-13551;Online;1;YOK;HOG;HOGB
628575;14/05/2026 21:15;ELEE-71242;Online;1;TOK;ELE;ELEE
628576;14/05/2026 22:10;HINB-81416;Online;1;TOK;HIN;HINB
628577;15/05/2026 1:30;VALC-77528;Online;1;OSA;VAL;VALC
628578;15/05/2026 10:45;PCTG-86864;Online;1;NAO;PCT;PCTG
628579;15/05/2026 19:40;AUDC-86094;Online;1;OSA;AUD;AUDC
628580;16/05/2026 0:09;VALB-74131;Online;2;TOK;VAL;VALB
628581;16/05/2026 4:12;AUDA-50453;Online;1;OSA;AUD;AUDA
628582;16/05/2026 7:43;CAMB-73801;Online;1;YOK;CAM;CAMB
628583;16/05/2026 12:41;AUDG-87751;Online;1;OSA;AUD;AUDG
628584;16/05/2026 20:23;PCTE-43854;Online;1;KOB;PCT;PCTE
628585;17/05/2026 7:38;TVSF-68361;Online;2;OSA;TVS;TVSF
628586;17/05/2026 18:12;AUDA-62454;Online;2;TOK;AUD;AUDA
628587;17/05/2026 21:06;AUDG-52341;Online;1;HIR;AUD;AUDG
628588;18/05/2026 3:42;TVSH-94394;Online;1;OSA;TVS;TVSH
628589;18/05/2026 10:03;TVSH-91349;Tienda;3;OSA;TVS;TVSH
628590;18/05/2026 19:26;CAME-33056;Online;2;TOK;CAM;CAME
628591;18/05/2026 20:06;ELEC-73629;Online;1;SAP;ELE;ELEC
628592;19/05/2026 6:01;TCLA-28159;Online;2;TOK;TCL;TCLA
628593;19/05/2026 12:11;PCTG-58763;Online;2;TOK;PCT;PCTG
628594;19/05/2026 22:39;GFTB-92933;Tienda;2;NAO;GFT;GFTB
628595;19/05/2026 23:41;HIND-63924;Online;1;YOK;HIN;HIND
628596;20/05/2026 8:42;TVSA-28885;Online;3;KYO;TVS;TVSA
628597;20/05/2026 12:47;SALD-19802;Online;1;FUK;SAL;SALD
628598;20/05/2026 20:48;ELED-48374;Online;1;OSA;ELE;ELED
628599;21/05/2026 0:17;VJGB-99482;Online;3;TOK;VJG;VJGB
628600;21/05/2026 0:47;ELEB-64108;Online;1;HIR;ELE;ELEB
628601;21/05/2026 3:59;TVSG-48474;Online;2;TOK;TVS;TVSG
628602;21/05/2026 15:45;PMUA-18768;Online;1;TOK;PMU;PMUA
628603;21/05/2026 21:45;TVSB-66291;Online;1;NAO;TVS;TVSB
628604;22/05/2026 2:48;SALD-37091;Online;3;YOK;SAL;SALD
628605;22/05/2026 8:15;ELEH-26937;Tienda;1;YOK;ELE;ELEH
628606;22/05/2026 9:00;TVSJ-52725;Online;3;YOK;TVS;TVSJ
628607;22/05/2026 13:04;AUDC-38249;Online;3;TOK;AUD;AUDC
628608;22/05/2026 16:19;PMUF-26187;Online;1;TOK;PMU;PMUF
628609;22/05/2026 19:19;ELEH-50758;Online;1;YOK;ELE;ELEH
628610;23/05/2026 4:29;JUGB-88309;Online;1;YOK;JUG;JUGB
628611;23/05/2026 12:30;CAMD-97282;Online;3;KYO;CAM;CAMD
628612;23/05/2026 14:34;TVSG-43857;Online;1;KYO;TVS;TVSG
628613;23/05/2026 18:58;TVSK-97454;Online;1;TOK;TVS;TVSK
628614;24/05/2026 2:31;TREA-74926;Online;1;TOK;TRE;TREA
628615;24/05/2026 11:02;CAMD-91108;Online;1;NAO;CAM;CAMD
628616;24/05/2026 14:55;SALC-82294;Online;1;OSA;SAL;SALC
628617;25/05/2026 1:21;ELED-48374;Online;1;SEN;ELE;ELED
628618;25/05/2026 8:23;ELEC-73629;Online;1;OKA;ELE;ELEC
628619;25/05/2026 14:35;PMUC-90916;Online;1;KAW;PMU;PMUC
628620;25/05/2026 21:36;HINB-12013;Online;1;TOK;HIN;HINB
628621;25/05/2026 23:35;AUDF-40301;Online;3;TOK;AUD;AUDF
628622;26/05/2026 1:00;ELEH-59218;Online;1;TOK;ELE;ELEH
628623;26/05/2026 12:50;AUDC-77489;Online;1;KYO;AUD;AUDC
628624;26/05/2026 20:55;AUDD-72622;Online;1;YOK;AUD;AUDD
628625;27/05/2026 6:53;TVSG-43857;Online;1;TOK;TVS;TVSG
628626;27/05/2026 12:21;VALC-29478;Online;2;YOK;VAL;VALC
628627;27/05/2026 15:32;JUGA-55990;Online;1;TOK;JUG;JUGA
628628;28/05/2026 0:14;AUDF-48133;Online;3;KAW;AUD;AUDF
628629;28/05/2026 6:44;SVSB-65802;Online;1;KYO;SVS;SVSB
628630;28/05/2026 12:14;TVSB-98079;Online;1;YOK;TVS;TVSB
628631;28/05/2026 22:18;VALA-63119;Online;2;TOK;VAL;VALA
628632;29/05/2026 0:31;CAMF-49001;Tienda;1;TOK;CAM;CAMF
628633;29/05/2026 6:26;ELEA-46113;Online;1;TOK;ELE;ELEA
628634;29/05/2026 7:18;HINC-67291;Online;1;OSA;HIN;HINC
628635;29/05/2026 13:12;EAGA-72753;Online;3;TOK;EAG;EAGA
628636;29/05/2026 22:31;HINC-14276;Online;1;TOK;HIN;HINC
628637;30/05/2026 5:18;ELEH-98580;Tienda;1;KYO;ELE;ELEH
628638;30/05/2026 10:09;SALB-74444;Online;1;NAO;SAL;SALB
628639;30/05/2026 10:10;TVSH-58041;Online;1;OSA;TVS;TVSH
628640;30/05/2026 16:47;VJGA-75858;Online;1;HIR;VJG;VJGA
628641;30/05/2026 21:56;JUGA-76388;Online;3;TOK;JUG;JUGA
628642;31/05/2026 1:28;TVSE-31733;Online;1;OSA;TVS;TVSE
628643;31/05/2026 7:09;SVSC-49713;Online;2;TOK;SVS;SVSC
628644;31/05/2026 14:49;VALA-43378;Online;1;YOK;VAL;VALA
628645;31/05/2026 22:46;VALB-60728;Online;1;TOK;VAL;VALB
628646;01/06/2026 6:55;PCTF-57658;Online;1;KYO;PCT;PCTF
628647;01/06/2026 16:11;ELEB-46189;Online;2;YOK;ELE;ELEB
628648;01/06/2026 17:20;PCTB-10627;Tienda;1;TOK;PCT;PCTB
628649;02/06/2026 0:34;VALC-16514;Tienda;1;NAO;VAL;VALC
628650;02/06/2026 7:23;VALC-36991;Online;1;TOK;VAL;VALC
628651;02/06/2026 13:50;CAMB-76266;Online;1;KYO;CAM;CAMB
628652;02/06/2026 13:51;SVSB-77735;Online;3;TOK;SVS;SVSB
628653;02/06/2026 23:01;TVSG-48474;Online;1;OSA;TVS;TVSG
628654;03/06/2026 9:50;TVSC-31110;Online;1;HIR;TVS;TVSC
628655;03/06/2026 16:28;TREC-33239;Online;1;OSA;TRE;TREC
628656;03/06/2026 17:36;VJGA-63405;Online;1;TOK;VJG;VJGA
628657;04/06/2026 1:41;PCTC-82433;Online;2;CHI;PCT;PCTC
628658;04/06/2026 3:51;VALC-77528;Online;3;TOK;VAL;VALC
628659;04/06/2026 9:56;VALD-50052;Tienda;2;KAW;VAL;VALD
628660;04/06/2026 17:22;VALC-36991;Tienda;2;OSA;VAL;VALC
628661;05/06/2026 3:13;HINC-50077;Tienda;1;HIR;HIN;HINC
628662;05/06/2026 12:20;JUGB-13712;Tienda;1;YOK;JUG;JUGB
628663;05/06/2026 20:33;ELEF-50722;Online;1;YOK;ELE;ELEF
628664;06/06/2026 2:14;HIND-78250;Online;1;FUK;HIN;HIND
628665;06/06/2026 3:51;PCTG-55933;Online;1;TOK;PCT;PCTG
628666;06/06/2026 14:36;VALA-66912;Online;1;TOK;VAL;VALA
628667;06/06/2026 22:14;EAGA-99524;Online;1;OSA;EAG;EAGA
628668;06/06/2026 22:20;PMUB-42684;Online;1;TOK;PMU;PMUB
628669;07/06/2026 8:56;CAME-79427;Online;1;FUK;CAM;CAME
628670;07/06/2026 15:43;EAGA-73172;Online;1;KYO;EAG;EAGA
628671;08/06/2026 3:30;PCTA-60986;Online;1;KAW;PCT;PCTA
628672;08/06/2026 13:14;PMUE-20159;Online;1;YOK;PMU;PMUE
628673;08/06/2026 22:47;EAGC-76430;Online;1;OSA;EAG;EAGC
628674;09/06/2026 1:05;TCLA-76964;Tienda;2;OSA;TCL;TCLA
628675;09/06/2026 8:35;TCLB-94347;Online;1;OSA;TCL;TCLB
628676;09/06/2026 13:17;PMUB-42684;Online;1;TOK;PMU;PMUB
628677;09/06/2026 23:13;HINA-51521;Online;1;TOK;HIN;HINA
628678;10/06/2026 3:57;VALB-23835;Online;3;TOK;VAL;VALB
628679;10/06/2026 7:52;ELEA-46113;Online;1;NAO;ELE;ELEA
628680;10/06/2026 14:10;PMUB-71172;Online;1;OSA;PMU;PMUB
628681;10/06/2026 21:40;EAGA-33096;Tienda;2;KYO;EAG;EAGA
628682;10/06/2026 23:06;EAGA-77205;Online;1;TOK;EAG;EAGA
628683;11/06/2026 0:55;TVSC-76915;Online;1;TOK;TVS;TVSC
628684;11/06/2026 5:51;DEPC-46624;Online;1;NAA;DEP;DEPC
628685;11/06/2026 11:14;JUGC-29874;Online;1;TOK;JUG;JUGC
628686;11/06/2026 20:46;ELEC-63932;Tienda;1;TOK;ELE;ELEC
628687;11/06/2026 23:49;CAMG-32626;Online;2;TOK;CAM;CAMG
628688;12/06/2026 1:16;TREA-16083;Online;3;KOB;TRE;TREA
628689;12/06/2026 6:44;TVSH-24340;Online;2;HIR;TVS;TVSH
628690;12/06/2026 13:54;TVSC-14729;Tienda;1;TOK;TVS;TVSC
628691;13/06/2026 1:09;PMUE-20159;Online;1;NAA;PMU;PMUE
628692;13/06/2026 9:52;ELEF-82487;Online;1;TOK;ELE;ELEF
628693;13/06/2026 20:54;PCTC-97328;Online;2;TOK;PCT;PCTC
628694;14/06/2026 7:33;SALB-11736;Online;1;OSA;SAL;SALB
628695;14/06/2026 19:13;VJGA-97433;Online;1;TOK;VJG;VJGA
628696;14/06/2026 22:09;JUGB-10505;Tienda;2;KYO;JUG;JUGB
628697;15/06/2026 5:43;SVSB-65802;Online;3;CHI;SVS;SVSB
628698;15/06/2026 13:17;CAMG-19700;Online;1;OSA;CAM;CAMG
628699;15/06/2026 19:18;TVSF-59761;Online;1;TOK;TVS;TVSF
628700;15/06/2026 23:25;JUGC-55410;Online;1;OSA;JUG;JUGC
628701;16/06/2026 3:09;DEPC-53900;Online;1;TOK;DEP;DEPC
628702;16/06/2026 3:59;CAMF-10559;Online;1;TOK;CAM;CAMF
628703;16/06/2026 8:12;TVSB-24886;Online;1;TOK;TVS;TVSB
628704;16/06/2026 14:58;TVSC-95263;Online;1;TOK;TVS;TVSC
628705;17/06/2026 0:13;HINC-81170;Online;1;KYO;HIN;HINC
628706;17/06/2026 10:26;TVSA-94757;Online;1;OSA;TVS;TVSA
628707;17/06/2026 20:50;TVSE-27348;Online;1;YOK;TVS;TVSE
628708;17/06/2026 23:43;TREA-34304;Online;1;YOK;TRE;TREA
628709;18/06/2026 1:35;SALA-13420;Tienda;1;TOK;SAL;SALA
628710;18/06/2026 7:43;TCLB-22760;Online;1;TOK;TCL;TCLB
628711;18/06/2026 17:06;VJGA-77269;Online;1;KAW;VJG;VJGA
628712;19/06/2026 2:30;SVSC-74209;Tienda;1;TOK;SVS;SVSC
628713;19/06/2026 2:55;JUGB-71287;Online;1;KYO;JUG;JUGB
628714;19/06/2026 6:36;VALD-50052;Tienda;1;TOK;VAL;VALD
628715;19/06/2026 17:35;PCTG-94398;Online;1;YOK;PCT;PCTG
628716;20/06/2026 2:17;PMUE-52590;Online;1;OSA;PMU;PMUE
628717;20/06/2026 6:35;TVSH-63112;Online;3;NAO;TVS;TVSH
628718;20/06/2026 9:00;AUDC-77489;Online;1;TOK;AUD;AUDC
628719;20/06/2026 14:02;DEPA-93535;Online;2;SAP;DEP;DEPA
628720;20/06/2026 18:02;PCTD-11136;Online;1;YOK;PCT;PCTD
628721;20/06/2026 22:06;DEPB-29285;Online;1;KOB;DEP;DEPB
628722;20/06/2026 23:57;VALD-50076;Online;1;KYO;VAL;VALD
628723;21/06/2026 10:42;PCTA-15104;Online;1;TOK;PCT;PCTA
628724;21/06/2026 22:02;TVSF-52972;Online;1;YOK;TVS;TVSF
628725;22/06/2026 0:51;SALC-14541;Online;1;OSA;SAL;SALC
628726;22/06/2026 6:56;AUDD-31740;Online;1;CHI;AUD;AUDD
